date,city_name,co_aqi_value,ozone_aqi_value,no2_aqi_value,pm2.5_aqi_value,aqi_value,aqi_category
2026-03-06,Agra,178.4,184.1,169.0,201.5,209.7,Very Unhealthy
2026-03-07,Agra,127.8,130.5,135.3,138.0,141.6,Unhealthy for Sensitive Groups
2026-03-08,Agra,132.5,150.6,137.2,155.4,161.1,Unhealthy
2026-03-09,Agra,174.1,173.4,170.9,195.4,199.7,Unhealthy
2026-03-10,Agra,170.1,173.5,155.5,180.1,183.8,Unhealthy
2026-03-11,Agra,158.6,162.4,156.1,173.0,182.6,Unhealthy
2026-03-12,Agra,161.1,163.0,146.1,175.6,186.3,Unhealthy
2026-03-13,Agra,147.2,149.1,136.9,155.2,176.5,Unhealthy
2026-03-14,Agra,132.2,148.9,131.4,146.7,139.0,Unhealthy for Sensitive Groups
2026-03-15,Agra,119.7,124.2,103.7,139.2,128.5,Unhealthy for Sensitive Groups
2026-03-16,Agra,178.3,159.7,171.9,205.7,210.7,Very Unhealthy
2026-03-17,Agra,140.9,161.3,150.8,166.7,171.9,Unhealthy
2026-03-18,Agra,173.9,173.5,155.3,177.9,171.6,Unhealthy
2026-03-19,Agra,158.5,155.2,147.0,169.8,185.9,Unhealthy
2026-03-20,Agra,141.2,161.3,138.2,156.5,167.0,Unhealthy
2026-03-21,Agra,127.9,123.8,126.3,127.9,138.2,Unhealthy for Sensitive Groups
2026-03-22,Agra,143.4,145.0,131.6,150.4,150.4,Unhealthy
2026-03-23,Agra,174.5,159.3,161.8,170.6,187.2,Unhealthy
2026-03-24,Agra,172.1,179.4,168.0,181.6,192.9,Unhealthy
2026-03-25,Agra,169.0,180.5,170.1,186.3,172.4,Unhealthy
2026-03-26,Agra,161.8,164.1,148.2,171.8,183.0,Unhealthy
2026-03-27,Agra,181.0,176.4,163.9,190.7,192.6,Unhealthy
2026-03-28,Agra,151.2,146.4,123.9,134.9,161.4,Unhealthy
2026-03-29,Agra,126.3,127.9,121.2,116.1,146.2,Unhealthy for Sensitive Groups
2025-03-30,Allahabad,116.9,126.5,127.3,130.5,141.6,Unhealthy for Sensitive Groups
2025-03-31,Allahabad,142.5,165.0,144.1,161.9,179.7,Unhealthy
2025-04-01,Allahabad,145.5,194.0,171.7,182.3,190.9,Unhealthy
2025-04-02,Allahabad,200.2,196.1,192.7,197.1,216.3,Very Unhealthy
2025-04-03,Allahabad,197.0,200.2,189.6,200.7,210.6,Very Unhealthy
2025-04-04,Allahabad,160.2,154.7,136.0,170.2,186.8,Unhealthy
2025-04-05,Allahabad,132.6,151.9,144.8,155.5,180.0,Unhealthy
2025-04-06,Allahabad,124.9,133.2,122.2,134.0,164.1,Unhealthy
2025-04-07,Allahabad,167.3,177.1,169.8,174.4,190.4,Unhealthy
2025-04-08,Allahabad,161.3,159.0,161.7,186.6,187.9,Unhealthy
2025-04-09,Allahabad,170.8,195.5,165.7,184.2,191.1,Unhealthy
2025-04-10,Allahabad,181.1,177.9,185.6,206.7,203.7,Very Unhealthy
2025-04-11,Allahabad,183.3,181.2,185.8,220.1,215.1,Very Unhealthy
2025-04-12,Allahabad,126.0,120.8,136.3,115.5,134.3,Unhealthy for Sensitive Groups
2025-04-13,Allahabad,121.2,116.7,119.8,130.5,147.3,Unhealthy for Sensitive Groups
2025-04-14,Allahabad,185.0,196.9,181.2,189.4,208.7,Very Unhealthy
2025-04-15,Allahabad,174.4,185.7,173.2,185.1,206.2,Very Unhealthy
2025-04-16,Allahabad,160.9,183.8,178.8,195.1,198.2,Unhealthy
2025-04-17,Allahabad,169.0,185.0,178.1,185.5,213.1,Very Unhealthy
2025-04-18,Allahabad,166.6,177.3,161.7,172.0,189.8,Unhealthy
2025-04-19,Allahabad,131.1,139.0,129.8,154.7,155.5,Unhealthy
2025-04-20,Allahabad,133.2,138.0,145.3,159.2,168.1,Unhealthy
2025-04-21,Allahabad,168.7,167.3,170.2,164.0,199.3,Unhealthy
2025-04-22,Allahabad,168.9,178.6,162.5,192.1,205.1,Very Unhealthy
2025-04-23,Allahabad,160.2,171.0,166.1,194.6,174.4,Unhealthy
2025-04-24,Allahabad,163.4,186.2,175.5,184.1,210.3,Very Unhealthy
2025-04-25,Allahabad,165.1,165.3,168.0,174.5,199.3,Unhealthy
2025-04-26,Allahabad,123.4,136.4,126.2,144.9,158.4,Unhealthy
2025-04-27,Allahabad,136.5,156.7,131.1,159.1,173.1,Unhealthy
2025-04-28,Allahabad,158.1,174.0,152.8,158.9,189.4,Unhealthy
2025-04-29,Allahabad,134.3,153.2,145.5,175.2,169.2,Unhealthy
2025-04-30,Allahabad,175.3,195.6,168.9,184.8,214.2,Very Unhealthy
2025-05-01,Allahabad,162.7,172.9,156.2,169.1,197.2,Unhealthy
2025-05-02,Allahabad,167.5,182.9,185.8,192.6,204.9,Very Unhealthy
2025-05-03,Allahabad,128.4,145.0,121.2,155.0,145.8,Unhealthy for Sensitive Groups
2025-05-04,Allahabad,137.6,136.8,119.6,152.5,169.8,Unhealthy
2025-05-05,Allahabad,175.4,178.4,171.5,190.2,199.3,Unhealthy
2025-05-06,Allahabad,157.3,174.2,151.3,167.2,197.6,Unhealthy
2025-05-07,Allahabad,178.3,180.0,176.2,179.1,196.0,Unhealthy
2025-05-08,Allahabad,173.2,199.7,178.1,200.5,215.2,Very Unhealthy
2025-05-09,Allahabad,172.0,193.2,180.0,197.8,203.6,Very Unhealthy
2025-05-10,Allahabad,134.5,145.6,138.1,161.7,149.9,Unhealthy for Sensitive Groups
2025-05-11,Allahabad,138.0,143.6,133.4,160.1,159.8,Unhealthy
2025-05-12,Allahabad,169.9,190.3,183.3,208.8,204.4,Very Unhealthy
2025-05-13,Allahabad,156.9,162.0,151.4,165.2,198.6,Unhealthy
2025-05-14,Allahabad,171.6,184.9,171.4,202.5,222.4,Very Unhealthy
2025-05-15,Allahabad,158.3,170.6,159.1,181.1,194.9,Unhealthy
2025-05-16,Allahabad,165.7,188.2,186.4,188.2,201.1,Very Unhealthy
2025-05-17,Allahabad,120.7,134.1,124.3,137.6,138.6,Unhealthy for Sensitive Groups
2025-05-18,Allahabad,133.9,123.7,117.2,148.9,132.5,Unhealthy for Sensitive Groups
2025-05-19,Allahabad,148.3,168.8,149.8,169.4,178.7,Unhealthy
2025-05-20,Allahabad,175.0,186.6,173.6,193.4,204.9,Very Unhealthy
2025-05-21,Allahabad,167.0,171.8,179.5,197.4,191.6,Unhealthy
2025-05-22,Allahabad,163.9,192.7,180.9,180.7,203.2,Very Unhealthy
2025-05-23,Allahabad,174.1,189.5,180.9,187.3,200.0,Unhealthy
2025-05-24,Allahabad,130.3,126.6,131.9,150.3,151.3,Unhealthy
2025-05-25,Allahabad,138.3,142.0,133.7,150.6,154.2,Unhealthy
2025-05-26,Allahabad,170.7,189.1,195.8,197.2,213.5,Very Unhealthy
2025-05-27,Allahabad,172.2,171.5,178.1,185.9,203.8,Very Unhealthy
2025-05-28,Allahabad,161.6,171.8,153.4,167.4,200.4,Very Unhealthy
2025-05-29,Allahabad,170.3,177.0,174.4,194.2,205.4,Very Unhealthy
2025-05-30,Allahabad,172.9,194.9,194.4,207.8,215.4,Very Unhealthy
2025-05-31,Allahabad,132.5,131.1,117.7,140.4,160.2,Unhealthy
2025-06-01,Allahabad,105.9,102.7,108.1,115.1,135.3,Unhealthy for Sensitive Groups
2025-06-02,Allahabad,122.6,130.2,141.5,158.1,142.8,Unhealthy for Sensitive Groups
2025-06-03,Allahabad,143.3,140.4,141.6,161.8,178.4,Unhealthy
2025-06-04,Allahabad,124.4,127.1,135.6,126.4,152.4,Unhealthy
2025-06-05,Allahabad,130.2,124.2,127.0,140.0,140.6,Unhealthy for Sensitive Groups
2025-06-06,Allahabad,132.0,127.5,123.1,167.4,162.1,Unhealthy
2025-06-07,Allahabad,109.6,103.0,96.3,120.2,108.0,Unhealthy for Sensitive Groups
2025-06-08,Allahabad,94.1,108.2,98.0,116.6,148.6,Unhealthy for Sensitive Groups
2025-06-09,Allahabad,130.1,140.4,128.2,141.1,144.5,Unhealthy for Sensitive Groups
2025-06-10,Allahabad,150.4,149.3,131.0,156.8,152.8,Unhealthy
2025-06-11,Allahabad,128.8,148.7,125.7,144.3,142.1,Unhealthy for Sensitive Groups
2025-06-12,Allahabad,125.5,154.0,131.0,128.9,143.8,Unhealthy for Sensitive Groups
2025-06-13,Allahabad,128.5,137.9,111.5,152.4,160.8,Unhealthy
2025-06-14,Allahabad,90.7,107.3,112.6,97.2,126.6,Unhealthy for Sensitive Groups
2025-06-15,Allahabad,116.4,136.0,114.1,115.7,127.8,Unhealthy for Sensitive Groups
2025-06-16,Allahabad,119.5,124.1,130.5,145.4,144.2,Unhealthy for Sensitive Groups
2025-06-17,Allahabad,106.6,136.0,126.8,133.5,166.4,Unhealthy
2025-06-18,Allahabad,147.7,149.9,153.7,157.5,167.0,Unhealthy
2025-06-19,Allahabad,128.5,150.6,142.6,171.1,171.4,Unhealthy
2025-06-20,Allahabad,143.3,146.7,145.0,170.6,165.6,Unhealthy
2025-06-21,Allahabad,110.8,126.4,116.6,124.6,133.3,Unhealthy for Sensitive Groups
2025-06-22,Allahabad,91.3,110.3,91.8,89.3,116.9,Unhealthy for Sensitive Groups
2025-06-23,Allahabad,118.0,122.4,126.1,135.2,164.5,Unhealthy
2025-06-24,Allahabad,137.3,152.0,130.6,151.7,162.5,Unhealthy
2025-06-25,Allahabad,145.5,163.2,154.1,161.3,173.9,Unhealthy
2025-06-26,Allahabad,140.5,146.1,129.0,161.2,164.4,Unhealthy
2025-06-27,Allahabad,127.4,131.9,129.0,140.8,152.0,Unhealthy
2025-06-28,Allahabad,118.8,114.9,114.9,109.8,129.1,Unhealthy for Sensitive Groups
2025-06-29,Allahabad,96.4,116.9,99.0,105.8,114.3,Unhealthy for Sensitive Groups
2025-06-30,Allahabad,127.9,140.3,140.0,138.9,168.8,Unhealthy
2025-07-01,Allahabad,152.4,156.3,151.0,149.1,168.6,Unhealthy
2025-07-02,Allahabad,138.5,136.7,132.0,157.9,153.4,Unhealthy
2025-07-03,Allahabad,115.9,139.3,135.6,145.0,155.1,Unhealthy
2025-07-04,Allahabad,132.6,135.5,122.6,131.0,130.2,Unhealthy for Sensitive Groups
2025-07-05,Allahabad,92.1,103.6,90.5,104.8,99.3,Moderate
2025-07-06,Allahabad,121.7,116.0,118.4,127.0,134.3,Unhealthy for Sensitive Groups
2025-07-07,Allahabad,123.0,136.2,137.3,134.5,153.0,Unhealthy
2025-07-08,Allahabad,151.1,148.2,146.7,163.3,172.1,Unhealthy
2025-07-09,Allahabad,129.0,155.5,133.6,163.1,178.5,Unhealthy
2025-07-10,Allahabad,127.6,132.3,131.1,152.1,152.2,Unhealthy
2025-07-11,Allahabad,157.6,166.9,158.6,155.5,157.0,Unhealthy
2025-07-12,Allahabad,102.3,115.1,90.3,122.5,132.1,Unhealthy for Sensitive Groups
2025-07-13,Allahabad,105.9,106.7,115.5,127.0,129.0,Unhealthy for Sensitive Groups
2025-07-14,Allahabad,125.0,148.7,126.2,147.4,159.1,Unhealthy
2025-07-15,Allahabad,132.2,127.6,119.8,145.3,146.9,Unhealthy for Sensitive Groups
2025-07-16,Allahabad,153.7,144.4,142.3,166.9,170.5,Unhealthy
2025-07-17,Allahabad,136.8,176.7,135.8,156.2,153.4,Unhealthy
2025-07-18,Allahabad,150.7,168.5,158.6,157.4,169.5,Unhealthy
2025-07-19,Allahabad,88.5,98.5,101.8,106.4,113.3,Unhealthy for Sensitive Groups
2025-07-20,Allahabad,104.6,108.7,92.2,115.9,109.1,Unhealthy for Sensitive Groups
2025-07-21,Allahabad,150.9,157.1,157.7,162.6,171.6,Unhealthy
2025-07-22,Allahabad,119.8,128.3,117.7,134.4,130.1,Unhealthy for Sensitive Groups
2025-07-23,Allahabad,115.9,132.0,124.2,150.8,141.2,Unhealthy for Sensitive Groups
2025-07-24,Allahabad,119.4,125.5,115.2,133.9,147.5,Unhealthy for Sensitive Groups
2025-07-25,Allahabad,124.5,136.7,134.1,137.0,131.3,Unhealthy for Sensitive Groups
2025-07-26,Allahabad,104.7,108.4,108.1,118.0,147.4,Unhealthy for Sensitive Groups
2025-07-27,Allahabad,86.1,108.4,90.5,106.6,96.2,Moderate
2025-07-28,Allahabad,140.9,150.5,139.0,173.1,164.9,Unhealthy
2025-07-29,Allahabad,145.9,149.9,134.0,157.8,170.9,Unhealthy
2025-07-30,Allahabad,149.5,154.0,154.9,162.9,160.4,Unhealthy
2025-07-31,Allahabad,116.2,137.3,138.4,164.7,162.8,Unhealthy
2025-08-01,Allahabad,138.7,150.0,128.4,141.6,149.5,Unhealthy for Sensitive Groups
2025-08-02,Allahabad,115.9,109.7,111.2,148.0,121.7,Unhealthy for Sensitive Groups
2025-08-03,Allahabad,110.7,123.1,96.6,118.0,113.2,Unhealthy for Sensitive Groups
2025-08-04,Allahabad,119.7,127.6,130.0,135.8,151.1,Unhealthy
2025-08-05,Allahabad,146.5,146.7,149.5,173.1,167.8,Unhealthy
2025-08-06,Allahabad,132.5,131.7,134.6,148.8,158.1,Unhealthy
2025-08-07,Allahabad,120.1,137.6,125.2,133.4,140.8,Unhealthy for Sensitive Groups
2025-08-08,Allahabad,124.0,131.1,132.0,139.7,140.6,Unhealthy for Sensitive Groups
2025-08-09,Allahabad,92.3,106.4,94.3,103.6,112.2,Unhealthy for Sensitive Groups
2025-08-10,Allahabad,98.5,111.4,111.2,107.2,115.0,Unhealthy for Sensitive Groups
2025-08-11,Allahabad,124.0,136.0,143.9,143.4,158.8,Unhealthy
2025-08-12,Allahabad,117.9,120.0,141.0,136.7,143.0,Unhealthy for Sensitive Groups
2025-08-13,Allahabad,142.1,125.5,148.4,146.4,160.2,Unhealthy
2025-08-14,Allahabad,110.4,126.3,124.2,127.1,135.3,Unhealthy for Sensitive Groups
2025-08-15,Allahabad,127.8,135.2,141.5,140.7,157.0,Unhealthy
2025-08-16,Allahabad,116.0,106.9,115.8,122.2,122.7,Unhealthy for Sensitive Groups
2025-08-17,Allahabad,93.2,100.2,104.3,97.8,116.7,Unhealthy for Sensitive Groups
2025-08-18,Allahabad,134.9,139.5,136.3,131.8,142.2,Unhealthy for Sensitive Groups
2025-08-19,Allahabad,153.4,145.0,151.9,166.5,181.7,Unhealthy
2025-08-20,Allahabad,140.1,145.9,147.6,156.6,165.7,Unhealthy
2025-08-21,Allahabad,134.6,157.0,142.7,161.5,157.9,Unhealthy
2025-08-22,Allahabad,125.3,136.3,113.0,138.5,165.2,Unhealthy
2025-08-23,Allahabad,106.9,119.3,121.4,112.7,143.5,Unhealthy for Sensitive Groups
2025-08-24,Allahabad,100.4,112.6,93.9,120.5,114.9,Unhealthy for Sensitive Groups
2025-08-25,Allahabad,127.2,147.7,128.9,147.1,147.5,Unhealthy for Sensitive Groups
2025-08-26,Allahabad,135.6,128.2,142.0,136.0,147.8,Unhealthy for Sensitive Groups
2025-08-27,Allahabad,123.0,138.8,125.6,148.1,137.9,Unhealthy for Sensitive Groups
2025-08-28,Allahabad,154.2,153.4,137.8,160.8,166.8,Unhealthy
2025-08-29,Allahabad,128.4,121.9,143.0,149.8,150.5,Unhealthy
2025-08-30,Allahabad,98.0,116.5,81.3,109.1,109.8,Unhealthy for Sensitive Groups
2025-08-31,Allahabad,104.8,103.3,115.7,116.2,106.1,Unhealthy for Sensitive Groups
2025-09-01,Allahabad,146.3,177.4,163.9,180.4,167.9,Unhealthy
2025-09-02,Allahabad,161.8,168.3,172.3,168.0,166.2,Unhealthy
2025-09-03,Allahabad,176.3,179.5,184.2,202.6,203.3,Very Unhealthy
2025-09-04,Allahabad,145.2,172.4,165.7,174.4,189.5,Unhealthy
2025-09-05,Allahabad,159.4,174.5,169.3,185.5,211.5,Very Unhealthy
2025-09-06,Allahabad,123.2,117.8,117.7,136.5,140.5,Unhealthy for Sensitive Groups
2025-09-07,Allahabad,133.2,136.8,118.0,158.0,160.8,Unhealthy
2025-09-08,Allahabad,176.1,170.8,167.3,187.7,194.4,Unhealthy
2025-09-09,Allahabad,175.0,185.2,164.7,177.0,190.2,Unhealthy
2025-09-10,Allahabad,177.4,188.8,175.9,185.4,212.8,Very Unhealthy
2025-09-11,Allahabad,171.8,175.9,179.5,198.2,210.2,Very Unhealthy
2025-09-12,Allahabad,165.8,173.1,183.9,193.7,203.2,Very Unhealthy
2025-09-13,Allahabad,122.5,137.9,119.5,143.4,148.0,Unhealthy for Sensitive Groups
2025-09-14,Allahabad,122.5,130.1,133.4,120.1,145.9,Unhealthy for Sensitive Groups
2025-09-15,Allahabad,169.8,179.8,183.0,182.8,211.6,Very Unhealthy
2025-09-16,Allahabad,170.3,187.7,183.7,191.4,216.7,Very Unhealthy
2025-09-17,Allahabad,186.2,192.6,195.3,213.4,220.3,Very Unhealthy
2025-09-18,Allahabad,150.8,171.6,145.2,165.8,183.5,Unhealthy
2025-09-19,Allahabad,169.4,162.3,151.4,171.8,173.9,Unhealthy
2025-09-20,Allahabad,126.3,134.1,120.8,134.9,150.7,Unhealthy
2025-09-21,Allahabad,119.5,120.9,116.0,130.1,136.9,Unhealthy for Sensitive Groups
2025-09-22,Allahabad,179.0,187.4,178.3,182.0,221.7,Very Unhealthy
2025-09-23,Allahabad,171.7,197.5,177.1,211.5,213.5,Very Unhealthy
2025-09-24,Allahabad,176.7,178.8,166.0,191.5,203.2,Very Unhealthy
2025-09-25,Allahabad,164.6,163.6,144.4,170.6,192.2,Unhealthy
2025-09-26,Allahabad,147.9,138.4,150.9,160.5,164.7,Unhealthy
2025-09-27,Allahabad,133.3,128.7,136.0,150.6,151.6,Unhealthy
2025-09-28,Allahabad,123.2,121.7,111.0,133.8,146.6,Unhealthy for Sensitive Groups
2025-09-29,Allahabad,165.3,154.4,157.2,159.1,183.3,Unhealthy
2025-09-30,Allahabad,179.9,183.8,176.5,188.3,208.1,Very Unhealthy
2025-10-01,Allahabad,178.8,191.9,171.9,202.4,208.1,Very Unhealthy
2025-10-02,Allahabad,159.0,163.2,171.1,188.3,207.9,Very Unhealthy
2025-10-03,Allahabad,179.2,176.1,171.2,214.5,195.0,Unhealthy
2025-10-04,Allahabad,126.3,136.2,135.6,147.1,158.0,Unhealthy
2025-10-05,Allahabad,150.3,148.7,144.1,146.9,167.3,Unhealthy
2025-10-06,Allahabad,152.6,171.0,159.0,181.2,170.8,Unhealthy
2025-10-07,Allahabad,184.7,188.6,158.9,204.9,208.9,Very Unhealthy
2025-10-08,Allahabad,153.9,159.6,165.5,187.4,192.4,Unhealthy
2025-10-09,Allahabad,167.8,170.5,157.2,157.6,184.0,Unhealthy
2025-10-10,Allahabad,171.9,168.0,182.4,173.9,197.3,Unhealthy
2025-10-11,Allahabad,127.0,132.5,137.7,154.3,139.1,Unhealthy for Sensitive Groups
2025-10-12,Allahabad,119.9,112.7,128.0,130.5,146.6,Unhealthy for Sensitive Groups
2025-10-13,Allahabad,149.3,173.6,171.5,174.8,183.9,Unhealthy
2025-10-14,Allahabad,176.2,187.1,176.0,185.1,197.6,Unhealthy
2025-10-15,Allahabad,183.8,197.7,183.3,181.5,185.7,Unhealthy
2025-10-16,Allahabad,162.1,166.7,161.5,170.6,174.8,Unhealthy
2025-10-17,Allahabad,173.9,188.3,166.7,188.1,206.2,Very Unhealthy
2025-10-18,Allahabad,137.5,147.7,144.0,146.5,163.2,Unhealthy
2025-10-19,Allahabad,142.8,125.9,121.1,140.1,151.2,Unhealthy
2025-10-20,Allahabad,150.6,175.0,136.2,181.8,184.1,Unhealthy
2025-10-21,Allahabad,156.9,158.5,172.3,189.2,183.1,Unhealthy
2025-10-22,Allahabad,170.4,184.3,165.5,200.2,211.7,Very Unhealthy
2025-10-23,Allahabad,177.6,195.6,183.2,207.6,202.9,Very Unhealthy
2025-10-24,Allahabad,159.6,179.1,176.1,189.9,192.8,Unhealthy
2025-10-25,Allahabad,126.3,140.5,141.8,165.4,160.7,Unhealthy
2025-10-26,Allahabad,129.2,146.2,134.4,143.7,169.4,Unhealthy
2025-10-27,Allahabad,168.9,173.0,165.1,189.7,182.2,Unhealthy
2025-10-28,Allahabad,184.3,171.8,172.5,195.5,218.6,Very Unhealthy
2025-10-29,Allahabad,161.4,171.6,170.0,189.3,202.4,Very Unhealthy
2025-10-30,Allahabad,156.5,171.9,177.6,187.8,191.7,Unhealthy
2025-10-31,Allahabad,162.3,161.1,159.8,179.6,185.5,Unhealthy
2025-11-01,Allahabad,153.1,168.8,149.3,162.9,167.8,Unhealthy
2025-11-02,Allahabad,143.0,160.0,156.7,149.7,186.4,Unhealthy
2025-11-03,Allahabad,179.0,198.0,185.9,202.9,204.9,Very Unhealthy
2025-11-04,Allahabad,193.1,229.8,200.4,224.7,231.2,Very Unhealthy
2025-11-05,Allahabad,209.6,241.0,221.4,235.4,256.7,Very Unhealthy
2025-11-06,Allahabad,198.0,218.1,197.4,209.6,227.2,Very Unhealthy
2025-11-07,Allahabad,200.7,204.2,193.9,230.8,214.3,Very Unhealthy
2025-11-08,Allahabad,152.8,153.7,143.2,151.0,177.1,Unhealthy
2025-11-09,Allahabad,168.9,175.9,164.8,185.9,170.3,Unhealthy
2025-11-10,Allahabad,207.5,220.7,216.6,226.1,234.9,Very Unhealthy
2025-11-11,Allahabad,194.4,213.8,181.4,202.1,217.7,Very Unhealthy
2025-11-12,Allahabad,205.1,224.2,204.5,215.4,244.0,Very Unhealthy
2025-11-13,Allahabad,206.1,209.2,207.4,220.4,239.3,Very Unhealthy
2025-11-14,Allahabad,202.7,239.7,214.6,240.7,237.8,Very Unhealthy
2025-11-15,Allahabad,164.5,158.7,162.8,178.0,181.8,Unhealthy
2025-11-16,Allahabad,153.1,174.7,160.4,183.5,181.4,Unhealthy
2025-11-17,Allahabad,188.4,196.1,180.3,208.0,216.4,Very Unhealthy
2025-11-18,Allahabad,185.0,211.2,201.7,225.3,230.4,Very Unhealthy
2025-11-19,Allahabad,185.5,208.8,199.9,205.4,225.3,Very Unhealthy
2025-11-20,Allahabad,237.6,237.9,217.6,250.6,243.5,Very Unhealthy
2025-11-21,Allahabad,198.0,215.3,180.8,226.6,242.1,Very Unhealthy
2025-11-22,Allahabad,133.6,159.4,154.7,173.7,171.2,Unhealthy
2025-11-23,Allahabad,162.1,158.8,151.7,173.0,174.0,Unhealthy
2025-11-24,Allahabad,199.2,242.4,203.0,220.0,249.3,Very Unhealthy
2025-11-25,Allahabad,213.6,223.5,205.6,240.7,251.5,Very Unhealthy
2025-11-26,Allahabad,185.3,208.5,185.5,222.4,232.0,Very Unhealthy
2025-11-27,Allahabad,217.3,220.0,218.3,247.6,230.9,Very Unhealthy
2025-11-28,Allahabad,200.1,209.3,201.8,211.8,222.8,Very Unhealthy
2025-11-29,Allahabad,143.9,149.0,136.9,159.0,188.7,Unhealthy
2025-11-30,Allahabad,162.9,148.2,145.0,171.9,202.7,Very Unhealthy
2025-12-01,Allahabad,195.2,221.9,199.3,225.9,238.3,Very Unhealthy
2025-12-02,Allahabad,201.7,228.9,218.8,250.7,255.5,Very Unhealthy
2025-12-03,Allahabad,213.7,209.2,206.9,223.6,227.5,Very Unhealthy
2025-12-04,Allahabad,192.7,218.6,206.7,225.7,250.0,Very Unhealthy
2025-12-05,Allahabad,176.5,198.3,184.4,201.0,202.2,Very Unhealthy
2025-12-06,Allahabad,150.5,168.6,148.3,137.1,167.4,Unhealthy
2025-12-07,Allahabad,142.1,151.0,149.9,157.9,173.3,Unhealthy
2025-12-08,Allahabad,227.4,223.1,216.4,244.0,245.9,Very Unhealthy
2025-12-09,Allahabad,184.5,194.0,182.3,227.7,234.1,Very Unhealthy
2025-12-10,Allahabad,194.3,211.9,188.3,220.7,226.5,Very Unhealthy
2025-12-11,Allahabad,203.5,235.4,220.0,256.6,237.9,Very Unhealthy
2025-12-12,Allahabad,213.1,222.0,214.3,227.4,241.6,Very Unhealthy
2025-12-13,Allahabad,151.4,172.3,147.9,169.4,165.4,Unhealthy
2025-12-14,Allahabad,158.7,159.8,169.1,183.0,201.2,Very Unhealthy
2025-12-15,Allahabad,208.2,216.8,211.3,245.1,257.0,Very Unhealthy
2025-12-16,Allahabad,206.0,204.8,200.5,211.5,251.5,Very Unhealthy
2025-12-17,Allahabad,197.8,189.5,187.0,216.3,218.0,Very Unhealthy
2025-12-18,Allahabad,229.7,225.3,207.7,231.7,255.5,Very Unhealthy
2025-12-19,Allahabad,181.4,190.2,178.3,207.9,219.8,Very Unhealthy
2025-12-20,Allahabad,146.2,161.8,153.0,166.8,165.3,Unhealthy
2025-12-21,Allahabad,166.2,166.2,173.7,169.4,176.2,Unhealthy
2025-12-22,Allahabad,214.1,229.1,224.2,243.2,258.0,Very Unhealthy
2025-12-23,Allahabad,184.6,206.0,194.5,197.1,226.3,Very Unhealthy
2025-12-24,Allahabad,216.4,244.0,215.1,248.7,257.1,Very Unhealthy
2025-12-25,Allahabad,202.2,220.4,198.2,246.4,241.1,Very Unhealthy
2025-12-26,Allahabad,204.1,214.8,196.6,224.1,238.8,Very Unhealthy
2025-12-27,Allahabad,170.1,178.5,160.4,174.4,192.8,Unhealthy
2025-12-28,Allahabad,154.4,163.4,143.1,176.0,188.2,Unhealthy
2025-12-29,Allahabad,192.9,212.3,198.7,206.3,219.5,Very Unhealthy
2025-12-30,Allahabad,175.6,214.4,196.5,225.1,218.8,Very Unhealthy
2025-12-31,Allahabad,222.6,232.6,221.5,253.1,274.5,Very Unhealthy
2026-01-01,Allahabad,210.1,206.7,203.2,215.3,223.5,Very Unhealthy
2026-01-02,Allahabad,215.2,218.6,194.7,204.2,235.7,Very Unhealthy
2026-01-03,Allahabad,159.7,168.3,157.9,181.0,173.6,Unhealthy
2026-01-04,Allahabad,137.9,142.7,145.0,157.9,165.9,Unhealthy
2026-01-05,Allahabad,200.3,202.1,190.4,207.5,246.1,Very Unhealthy
2026-01-06,Allahabad,193.2,206.9,183.5,199.9,200.3,Very Unhealthy
2026-01-07,Allahabad,218.7,221.2,208.2,243.7,244.6,Very Unhealthy
2026-01-08,Allahabad,224.9,227.7,228.8,246.8,259.6,Very Unhealthy
2026-01-09,Allahabad,219.5,224.2,206.3,234.8,248.6,Very Unhealthy
2026-01-10,Allahabad,174.9,169.4,161.1,168.8,198.8,Unhealthy
2026-01-11,Allahabad,161.2,159.8,153.9,177.3,173.2,Unhealthy
2026-01-12,Allahabad,218.8,231.6,218.6,234.6,247.3,Very Unhealthy
2026-01-13,Allahabad,186.2,201.4,182.3,210.9,224.9,Very Unhealthy
2026-01-14,Allahabad,201.0,220.1,201.4,227.3,236.3,Very Unhealthy
2026-01-15,Allahabad,195.1,193.2,178.1,193.9,205.7,Very Unhealthy
2026-01-16,Allahabad,187.3,199.0,199.6,210.9,235.9,Very Unhealthy
2026-01-17,Allahabad,161.9,158.8,156.8,176.9,177.2,Unhealthy
2026-01-18,Allahabad,134.6,141.1,129.9,155.0,166.5,Unhealthy
2026-01-19,Allahabad,194.1,198.7,192.8,204.2,233.0,Very Unhealthy
2026-01-20,Allahabad,192.1,197.2,200.1,226.1,233.2,Very Unhealthy
2026-01-21,Allahabad,175.7,186.1,174.5,215.1,218.7,Very Unhealthy
2026-01-22,Allahabad,207.2,219.0,213.1,232.0,244.9,Very Unhealthy
2026-01-23,Allahabad,203.8,218.4,187.0,226.1,222.6,Very Unhealthy
2026-01-24,Allahabad,159.9,159.7,159.5,182.3,171.6,Unhealthy
2026-01-25,Allahabad,133.3,158.5,142.9,151.2,159.9,Unhealthy
2026-01-26,Allahabad,175.2,191.9,179.6,204.4,214.6,Very Unhealthy
2026-01-27,Allahabad,191.2,195.6,192.5,199.5,227.6,Very Unhealthy
2026-01-28,Allahabad,205.9,204.5,206.1,216.3,225.7,Very Unhealthy
